first_name;last_name;phone_numbers;main_email;extra_emails;gender;birthdate
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2372
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2373
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2374
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2375
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2376
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2377
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2378
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2379
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2380
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2381
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2382
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2383
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2384
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2385
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2386
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2387
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2388
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2389
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2390
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2391
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2392
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2393
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2394
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2395
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2396
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2397
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2398
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2399
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2400
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2401
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2402
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2403
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2404
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2405
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2406
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2407
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2408
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2409
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2410
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2411
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2412
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2413
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2414
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2415
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2416
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2417
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2418
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2419
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2420
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2421
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2422
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2423
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2424
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2425
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2426
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2427
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2428
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2429
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2430
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2431
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2432
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2433
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2434
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2435
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2436
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2437
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2438
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2439
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2440
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2441
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2442
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2443
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2444
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2445
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2446
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2447
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2448
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2449
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2450
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2451
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2452
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2453
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2454
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2455
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2456
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2457
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2458
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2459
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2460
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2461
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2462
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2463
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2464
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2465
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2466
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2467
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2468
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2469
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2470
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2471
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2472
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2473
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2474
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2475
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2476
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2477
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2478
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2479
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2480
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2481
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2482
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2483
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2484
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2485
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2486
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2487
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2488
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2489
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2490
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2491
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2492
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2493
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2494
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2495
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2496
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2497
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2498
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2499
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2500
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2501
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2502
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2503
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2504
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2505
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2506
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2507
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2508
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2509
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2510
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2511
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2512
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2513
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2514
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2515
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2516
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2517
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2518
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2519
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2520
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2521
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2522
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2523
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2524
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2525
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2526
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2527
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2528
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2529
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2530
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2531
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2532
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2533
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2534
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2535
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2536
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2537
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2538
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2539
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2540
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2541
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2542
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2543
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2544
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2545
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2546
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2547
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2548
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2549
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2550
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2551
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2552
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2553
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2554
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2555
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2556
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2557
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2558
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2559
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2560
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2561
Daniel;Vermi;3135448967|5135448967;oscar.rpr@gmail.com;odolartef@unal.edu.co|oolarte@bigdatasolutions.co;Male;03-29-2562
